Filename:  D:\Università\IFNS\Lab\Lab-IFNS\Dati\137Cs_C42_activity.mca
Description:  
TimeStamp:  03/22/2022 17:12:59

ROI Information
Start	End	FWHM (N)	Net Area	Gross Area	Centroid (N)	Uncertainty	Status
353	445	30.360	26280	27781	403.95	0.65	GOOD

Spectral Data Information
Channel	Data
492	3
493	1
494	7
495	1
496	2
497	1
498	1
499	1
500	5
501	0
502	0
503	3
504	2
505	4
506	0
507	1
508	2
509	2
510	1
511	1
512	1
513	1
514	4
515	0
516	2
517	1
518	3
519	2
520	1
521	0
522	5
523	1
524	2
525	3
526	0
527	0
528	2
529	3
530	1
531	2
532	2
533	2
534	2
535	1
536	3
537	2
538	1
539	1
540	2
541	1
542	2
543	1
544	1
545	1
546	3
547	0
548	1
549	1
550	2
551	2
552	2
553	1
554	0
555	3
556	3
557	0
558	3
559	5
560	3
561	0
562	2
563	2
564	0
565	1
566	2
567	3
568	2
569	3
570	1
571	2
572	2
573	2
574	1
575	1
576	1
577	2
578	2
579	2
580	0
581	2
582	1
583	4
584	1
585	4
586	1
587	0
588	1
589	1
590	0
591	1
592	2
593	0
594	3
595	1
596	2
597	4
598	2
599	2
600	1
601	2
602	0
603	2
604	0
605	2
606	0
607	1
608	1
609	0
610	0
611	4
612	2
613	2
614	2
615	1
616	3
617	0
618	0
619	0
620	1
621	3
622	2
623	0
624	0
625	1
626	0
627	0
628	1
629	1
630	0
631	2
632	1
633	2
634	2
635	0
636	1
637	2
638	1
639	1
640	0
641	0
642	0
643	3
644	1
645	2
646	1
647	1
648	1
649	1
650	2
651	2
652	0
653	0
654	0
655	2
656	1
657	1
658	1
659	2
660	3
661	0
662	2
663	0
664	2
665	1
666	1
667	1
668	2
669	1
670	1
671	5
672	0
673	1
674	2
675	0
676	2
677	3
678	1
679	1
680	1
681	1
682	1
683	3
684	0
685	2
686	2
687	3
688	0
689	0
690	1
691	0
692	0
693	0
694	1
695	1
696	1
697	0
698	0
699	1
700	1
701	0
702	2
703	1
704	0
705	0
706	1
707	1
708	1
709	0
710	1
711	0
712	1
713	1
714	0
715	0
716	1
717	1
718	1
719	0
720	0
721	0
722	0
723	3
724	1
725	0
726	0
727	0
728	1
729	1
730	0
731	4
732	0
733	0
734	1
735	1
736	2
737	1
738	2
739	1
740	1
741	0
742	2
743	0
744	1
745	1
746	0
747	1
748	0
749	2
750	1
751	2
752	2
753	0
754	1
755	0
756	1
757	0
758	1
759	2
760	1
761	1
762	2
763	1
764	0
765	0
766	1
767	1
768	0
769	1
770	1
771	1
772	1
773	2
774	0
775	0
776	1
777	3
778	1
779	0
780	1
781	0
782	1
783	1
784	0
785	1
786	0
787	1
788	1
789	1
790	2
791	0
792	1
793	0
794	0
795	0
796	0
797	1
798	0
799	3
800	0
801	0
802	3
803	0
804	1
805	1
806	1
807	0
808	1
809	2
810	0
811	0
812	2
813	0
814	3
815	0
816	1
817	2
818	0
819	0
820	1
821	1
822	2
823	0
824	2
825	0
826	1
827	0
828	1
829	0
830	0
831	2
832	0
833	0
834	2
835	1
836	1
837	1
838	0
839	0
840	0
841	2
842	1
843	1
844	0
845	1
846	0
847	0
848	3
849	1
850	1
851	3
852	3
853	0
854	2
855	3
856	0
857	2
858	1
859	2
860	2
861	0
862	0
863	4
864	0
865	2
866	0
867	1
868	0
869	0
870	1
871	2
872	0
873	1
874	1
875	1
876	1
877	2
878	1
879	0
880	2
881	1
882	2
883	2
884	1
885	1
886	1
887	1
888	2
889	0
890	2
891	0
892	1
893	0
894	1
895	0
896	1
897	1
898	1
899	1
900	0
901	0
902	0
903	0
904	0
905	0
906	1
907	0
908	0
909	0
910	0
911	0
912	0
913	1
914	1
915	0
916	0
917	0
918	0
919	0
920	0
921	1
922	0
923	1
924	0
925	0
926	0
927	0
928	0
929	0
930	1
931	0
932	0
933	0
934	0
935	0
936	0
937	0
938	0
939	0
940	0
941	0
942	0
943	0
944	1
945	0
946	1
947	0
948	1
949	1
950	0
951	0
952	0
953	0
954	0
955	0
956	0
957	0
958	0
959	1
960	0
961	1
962	0
963	1
964	0
965	0
966	0
967	0
968	1
969	0
970	1
971	0
972	0
973	0
974	1
975	0
976	0
977	0
978	2
979	0
980	0
981	0
982	0
983	0
984	0
985	1
986	0
987	0
988	0
989	0
990	0
991	0
992	0
993	0
994	1
995	0
996	0
997	0
998	0
999	0
1000	1
1001	0
1002	0
1003	0
1004	0
1005	0
1006	1
1007	1
1008	0
1009	0
1010	0
1011	0
1012	0
1013	0
1014	1
1015	0
1016	0
1017	1
1018	0
1019	1
1020	0
1021	0
1022	0
1023	0
