Filename:  D:\Università\IFNS\Lab\Lab-IFNS\Dati\Coeff ass Pb\0.mca
Description:  
TimeStamp:  03/23/2022 15:12:19

ROI Information
Start	End	FWHM (N)	Net Area	Gross Area	Centroid (N)	Uncertainty	Status
368	444	29.622	9353	10590	409.04	1.16	GOOD

Spectral Data Information
Channel	Data
493	0
494	0
495	0
496	4
497	2
498	1
499	2
500	0
501	1
502	0
503	1
504	0
505	2
506	1
507	1
508	1
509	1
510	0
511	0
512	4
513	2
514	0
515	0
516	0
517	0
518	0
519	2
520	2
521	2
522	1
523	0
524	0
525	0
526	0
527	2
528	1
529	0
530	0
531	1
532	1
533	0
534	0
535	3
536	2
537	0
538	1
539	1
540	1
541	0
542	1
543	0
544	1
545	0
546	0
547	0
548	0
549	0
550	2
551	0
552	1
553	1
554	1
555	0
556	0
557	0
558	1
559	1
560	0
561	0
562	3
563	2
564	0
565	1
566	2
567	1
568	0
569	0
570	1
571	0
572	0
573	0
574	0
575	0
576	0
577	1
578	1
579	0
580	0
581	0
582	1
583	1
584	0
585	1
586	2
587	0
588	1
589	1
590	0
591	2
592	0
593	0
594	0
595	0
596	0
597	0
598	0
599	1
600	1
601	0
602	0
603	0
604	0
605	0
606	0
607	0
608	0
609	0
610	1
611	0
612	0
613	1
614	1
615	1
616	0
617	0
618	0
619	0
620	1
621	3
622	0
623	1
624	0
625	1
626	0
627	2
628	2
629	0
630	0
631	0
632	0
633	0
634	1
635	0
636	0
637	0
638	1
639	1
640	0
641	1
642	1
643	0
644	0
645	1
646	1
647	0
648	2
649	0
650	0
651	0
652	0
653	1
654	0
655	0
656	0
657	0
658	0
659	0
660	0
661	2
662	2
663	0
664	1
665	0
666	1
667	0
668	0
669	0
670	1
671	0
672	0
673	1
674	1
675	0
676	0
677	0
678	0
679	0
680	1
681	0
682	0
683	1
684	1
685	0
686	1
687	0
688	1
689	0
690	1
691	0
692	0
693	2
694	1
695	1
696	0
697	0
698	1
699	0
700	1
701	0
702	1
703	1
704	1
705	1
706	0
707	0
708	2
709	1
710	1
711	0
712	0
713	1
714	1
715	1
716	1
717	0
718	1
719	1
720	1
721	1
722	1
723	0
724	2
725	0
726	0
727	0
728	0
729	1
730	0
731	0
732	0
733	1
734	1
735	0
736	0
737	0
738	1
739	0
740	0
741	1
742	2
743	0
744	0
745	1
746	0
747	3
748	2
749	0
750	0
751	0
752	0
753	0
754	0
755	0
756	0
757	1
758	0
759	1
760	2
761	0
762	1
763	0
764	2
765	0
766	1
767	0
768	0
769	0
770	0
771	0
772	0
773	0
774	0
775	1
776	0
777	0
778	0
779	0
780	0
781	0
782	0
783	2
784	0
785	1
786	0
787	0
788	1
789	0
790	0
791	0
792	0
793	0
794	0
795	0
796	0
797	0
798	1
799	0
800	0
801	0
802	0
803	0
804	1
805	0
806	0
807	1
808	0
809	0
810	0
811	1
812	0
813	0
814	0
815	1
816	0
817	0
818	0
819	0
820	0
821	0
822	1
823	0
824	0
825	0
826	0
827	1
828	0
829	1
830	0
831	0
832	1
833	0
834	0
835	0
836	0
837	1
838	0
839	0
840	0
841	0
842	0
843	1
844	0
845	1
846	1
847	0
848	0
849	1
850	1
851	0
852	0
853	0
854	0
855	0
856	0
857	0
858	0
859	1
860	0
861	1
862	0
863	0
864	0
865	2
866	1
867	1
868	2
869	0
870	0
871	1
872	0
873	1
874	2
875	0
876	2
877	1
878	0
879	1
880	0
881	2
882	0
883	0
884	2
885	1
886	0
887	1
888	0
889	0
890	0
891	0
892	2
893	0
894	0
895	0
896	0
897	0
898	0
899	0
900	1
901	0
902	1
903	0
904	2
905	1
906	0
907	0
908	0
909	0
910	0
911	0
912	0
913	0
914	0
915	0
916	0
917	0
918	0
919	0
920	0
921	0
922	1
923	0
924	0
925	0
926	0
927	1
928	0
929	0
930	0
931	0
932	0
933	0
934	0
935	0
936	0
937	1
938	1
939	0
940	0
941	0
942	0
943	0
944	0
945	0
946	1
947	0
948	0
949	0
950	0
951	0
952	0
953	0
954	0
955	0
956	0
957	0
958	0
959	0
960	0
961	0
962	0
963	1
964	0
965	0
966	0
967	0
968	0
969	0
970	0
971	0
972	2
973	0
974	0
975	1
976	0
977	0
978	0
979	0
980	0
981	0
982	0
983	0
984	0
985	0
986	0
987	0
988	0
989	0
990	1
991	0
992	1
993	0
994	0
995	0
996	0
997	0
998	0
999	0
1000	1
1001	0
1002	0
1003	0
1004	0
1005	0
1006	0
1007	0
1008	1
1009	0
1010	0
1011	1
1012	0
1013	1
1014	1
1015	0
1016	0
1017	1
1018	1
1019	0
1020	0
1021	0
1022	0
1023	0
