Filename:  D:\Università\IFNS\Lab\Lab-IFNS\Dati\Coeff ass Pb\10.mca
Description:  
TimeStamp:  03/23/2022 15:45:40

ROI Information
Start	End	FWHM (N)	Net Area	Gross Area	Centroid (N)	Uncertainty	Status
368	444	29.957	6441	8578	407.88	1.61	GOOD

Spectral Data Information
Channel	Data
493	5
494	3
495	8
496	4
497	4
498	3
499	7
500	2
501	2
502	4
503	5
504	5
505	2
506	2
507	4
508	6
509	5
510	5
511	2
512	1
513	4
514	3
515	6
516	7
517	3
518	5
519	6
520	5
521	4
522	9
523	1
524	10
525	8
526	5
527	2
528	1
529	4
530	4
531	6
532	4
533	4
534	3
535	2
536	4
537	3
538	7
539	3
540	3
541	6
542	4
543	5
544	6
545	3
546	7
547	6
548	4
549	1
550	1
551	5
552	3
553	6
554	5
555	2
556	7
557	5
558	4
559	4
560	7
561	6
562	6
563	5
564	5
565	3
566	5
567	4
568	9
569	3
570	1
571	2
572	5
573	5
574	4
575	4
576	3
577	5
578	1
579	8
580	5
581	2
582	2
583	4
584	3
585	7
586	7
587	2
588	3
589	8
590	5
591	2
592	4
593	0
594	4
595	7
596	4
597	6
598	6
599	7
600	5
601	3
602	5
603	3
604	2
605	5
606	4
607	6
608	1
609	4
610	3
611	5
612	5
613	4
614	3
615	3
616	4
617	6
618	3
619	3
620	2
621	2
622	5
623	4
624	4
625	7
626	5
627	2
628	4
629	3
630	1
631	4
632	6
633	2
634	4
635	3
636	2
637	3
638	5
639	9
640	3
641	2
642	3
643	4
644	8
645	3
646	4
647	3
648	5
649	5
650	7
651	5
652	2
653	1
654	1
655	2
656	6
657	5
658	3
659	1
660	3
661	2
662	3
663	3
664	6
665	4
666	4
667	4
668	4
669	4
670	2
671	3
672	6
673	2
674	5
675	6
676	4
677	2
678	5
679	5
680	2
681	3
682	2
683	3
684	5
685	2
686	3
687	3
688	4
689	6
690	3
691	3
692	3
693	5
694	5
695	4
696	7
697	2
698	4
699	8
700	3
701	0
702	3
703	8
704	1
705	2
706	2
707	3
708	1
709	4
710	5
711	2
712	3
713	1
714	3
715	4
716	1
717	3
718	1
719	1
720	5
721	4
722	4
723	0
724	4
725	4
726	5
727	5
728	2
729	2
730	2
731	5
732	4
733	5
734	0
735	3
736	3
737	0
738	1
739	2
740	1
741	1
742	1
743	0
744	4
745	4
746	3
747	3
748	2
749	3
750	5
751	1
752	1
753	1
754	1
755	4
756	2
757	2
758	2
759	2
760	4
761	2
762	2
763	1
764	2
765	1
766	4
767	3
768	2
769	4
770	2
771	4
772	1
773	1
774	4
775	2
776	1
777	0
778	0
779	4
780	1
781	3
782	0
783	1
784	0
785	0
786	1
787	1
788	1
789	1
790	2
791	1
792	1
793	1
794	2
795	0
796	2
797	3
798	2
799	2
800	2
801	0
802	1
803	1
804	0
805	2
806	4
807	1
808	4
809	1
810	2
811	2
812	2
813	1
814	1
815	3
816	1
817	3
818	1
819	2
820	1
821	4
822	2
823	1
824	3
825	5
826	0
827	3
828	3
829	4
830	0
831	1
832	2
833	1
834	4
835	2
836	2
837	5
838	2
839	1
840	1
841	2
842	1
843	3
844	5
845	0
846	5
847	2
848	1
849	3
850	2
851	2
852	2
853	2
854	9
855	3
856	7
857	2
858	10
859	5
860	3
861	2
862	5
863	4
864	3
865	6
866	2
867	5
868	7
869	3
870	6
871	1
872	2
873	4
874	2
875	5
876	2
877	4
878	5
879	3
880	5
881	6
882	3
883	3
884	2
885	2
886	3
887	2
888	0
889	3
890	5
891	8
892	4
893	6
894	1
895	0
896	3
897	4
898	2
899	3
900	1
901	3
902	3
903	1
904	1
905	1
906	3
907	1
908	1
909	0
910	2
911	0
912	1
913	2
914	2
915	1
916	0
917	1
918	0
919	1
920	1
921	3
922	0
923	1
924	2
925	3
926	0
927	1
928	0
929	0
930	0
931	0
932	0
933	1
934	0
935	0
936	0
937	0
938	1
939	1
940	1
941	2
942	0
943	0
944	0
945	2
946	2
947	1
948	3
949	0
950	1
951	0
952	0
953	1
954	0
955	0
956	1
957	0
958	1
959	1
960	1
961	1
962	0
963	0
964	1
965	0
966	0
967	1
968	2
969	1
970	1
971	0
972	1
973	2
974	0
975	1
976	1
977	0
978	2
979	2
980	2
981	1
982	2
983	1
984	0
985	0
986	2
987	1
988	1
989	2
990	0
991	1
992	1
993	0
994	0
995	0
996	1
997	1
998	2
999	1
1000	0
1001	1
1002	1
1003	2
1004	4
1005	0
1006	1
1007	1
1008	3
1009	0
1010	0
1011	2
1012	0
1013	0
1014	1
1015	0
1016	0
1017	1
1018	1
1019	1
1020	1
1021	1
1022	1
1023	1
