Filename:  D:\Università\IFNS\Lab\Lab-IFNS\Dati\Coeff ass Pb\2.mca
Description:  
TimeStamp:  03/23/2022 15:16:57

ROI Information
Start	End	FWHM (N)	Net Area	Gross Area	Centroid (N)	Uncertainty	Status
368	444	25.274	9354	10779	408.72	1.18	GOOD

Spectral Data Information
Channel	Data
493	1
494	0
495	3
496	2
497	2
498	0
499	1
500	1
501	0
502	1
503	1
504	2
505	4
506	0
507	1
508	1
509	3
510	0
511	2
512	1
513	0
514	1
515	2
516	0
517	0
518	1
519	0
520	3
521	2
522	1
523	0
524	2
525	2
526	0
527	1
528	2
529	2
530	1
531	1
532	3
533	0
534	1
535	1
536	1
537	1
538	2
539	2
540	1
541	2
542	1
543	0
544	1
545	1
546	1
547	0
548	2
549	1
550	0
551	1
552	0
553	1
554	5
555	0
556	0
557	1
558	1
559	1
560	2
561	1
562	0
563	1
564	2
565	2
566	1
567	1
568	0
569	1
570	0
571	0
572	0
573	0
574	1
575	1
576	2
577	0
578	2
579	0
580	1
581	0
582	2
583	0
584	2
585	3
586	1
587	1
588	1
589	2
590	0
591	4
592	0
593	0
594	1
595	1
596	0
597	0
598	1
599	0
600	2
601	0
602	1
603	1
604	1
605	0
606	1
607	0
608	0
609	2
610	3
611	0
612	2
613	1
614	1
615	1
616	0
617	1
618	0
619	0
620	1
621	0
622	3
623	0
624	1
625	0
626	0
627	1
628	2
629	0
630	0
631	0
632	1
633	0
634	0
635	2
636	0
637	1
638	2
639	1
640	1
641	0
642	0
643	0
644	2
645	1
646	1
647	0
648	0
649	2
650	1
651	0
652	1
653	1
654	4
655	0
656	1
657	1
658	1
659	0
660	2
661	1
662	0
663	3
664	0
665	2
666	0
667	0
668	0
669	0
670	0
671	3
672	1
673	1
674	1
675	2
676	0
677	0
678	2
679	1
680	0
681	1
682	1
683	0
684	1
685	1
686	1
687	0
688	0
689	0
690	0
691	0
692	1
693	2
694	1
695	1
696	0
697	0
698	1
699	2
700	1
701	2
702	0
703	2
704	0
705	2
706	0
707	1
708	1
709	0
710	0
711	0
712	0
713	1
714	0
715	2
716	0
717	0
718	2
719	0
720	0
721	1
722	0
723	1
724	1
725	0
726	0
727	0
728	0
729	1
730	0
731	0
732	1
733	1
734	1
735	1
736	0
737	2
738	1
739	0
740	2
741	0
742	2
743	1
744	0
745	0
746	0
747	2
748	0
749	1
750	1
751	0
752	1
753	1
754	0
755	0
756	0
757	0
758	0
759	0
760	0
761	1
762	0
763	0
764	0
765	0
766	0
767	0
768	1
769	0
770	0
771	0
772	0
773	1
774	1
775	3
776	0
777	1
778	1
779	0
780	1
781	1
782	0
783	0
784	0
785	0
786	0
787	0
788	1
789	1
790	1
791	1
792	0
793	1
794	0
795	0
796	1
797	0
798	1
799	0
800	0
801	2
802	0
803	0
804	0
805	0
806	1
807	0
808	0
809	1
810	0
811	1
812	0
813	1
814	1
815	0
816	1
817	0
818	0
819	0
820	0
821	0
822	0
823	1
824	0
825	2
826	1
827	1
828	0
829	0
830	0
831	1
832	1
833	0
834	1
835	1
836	0
837	1
838	0
839	1
840	1
841	0
842	0
843	2
844	1
845	1
846	0
847	0
848	1
849	0
850	0
851	0
852	0
853	0
854	2
855	3
856	1
857	4
858	1
859	1
860	0
861	1
862	1
863	2
864	2
865	0
866	3
867	0
868	2
869	1
870	3
871	0
872	0
873	0
874	0
875	1
876	0
877	2
878	2
879	1
880	0
881	2
882	0
883	0
884	3
885	2
886	1
887	0
888	0
889	1
890	0
891	0
892	0
893	1
894	0
895	1
896	0
897	1
898	0
899	1
900	0
901	0
902	1
903	0
904	2
905	2
906	0
907	0
908	2
909	1
910	0
911	1
912	0
913	0
914	0
915	0
916	1
917	0
918	0
919	0
920	0
921	1
922	2
923	0
924	1
925	0
926	0
927	0
928	0
929	0
930	0
931	0
932	0
933	0
934	0
935	0
936	1
937	0
938	0
939	0
940	0
941	0
942	0
943	0
944	0
945	0
946	0
947	0
948	0
949	0
950	0
951	0
952	0
953	0
954	0
955	0
956	0
957	0
958	0
959	0
960	0
961	0
962	0
963	0
964	1
965	0
966	0
967	0
968	0
969	0
970	0
971	1
972	0
973	0
974	0
975	1
976	0
977	0
978	1
979	0
980	0
981	0
982	0
983	0
984	0
985	0
986	0
987	0
988	0
989	0
990	0
991	0
992	0
993	0
994	2
995	0
996	0
997	0
998	0
999	0
1000	1
1001	0
1002	0
1003	1
1004	0
1005	1
1006	0
1007	0
1008	0
1009	0
1010	0
1011	0
1012	0
1013	0
1014	0
1015	0
1016	0
1017	0
1018	1
1019	0
1020	0
1021	0
1022	0
1023	0
