Filename:  D:\Università\IFNS\Lab\Lab-IFNS\Dati\Coeff ass Pb\8.mca
Description:  
TimeStamp:  03/23/2022 15:35:13

ROI Information
Start	End	FWHM (N)	Net Area	Gross Area	Centroid (N)	Uncertainty	Status
368	444	27.628	6436	8461	407.14	1.59	GOOD

Spectral Data Information
Channel	Data
493	4
494	5
495	2
496	5
497	4
498	2
499	4
500	1
501	4
502	5
503	2
504	4
505	2
506	2
507	2
508	4
509	8
510	5
511	0
512	3
513	3
514	6
515	1
516	7
517	6
518	3
519	2
520	1
521	5
522	0
523	3
524	1
525	2
526	9
527	3
528	2
529	1
530	6
531	2
532	3
533	4
534	6
535	4
536	3
537	2
538	1
539	2
540	2
541	3
542	4
543	2
544	4
545	1
546	3
547	3
548	2
549	2
550	0
551	7
552	3
553	1
554	1
555	1
556	4
557	3
558	8
559	3
560	9
561	4
562	1
563	1
564	3
565	4
566	2
567	1
568	5
569	6
570	3
571	2
572	6
573	3
574	1
575	4
576	2
577	2
578	3
579	1
580	5
581	2
582	3
583	4
584	4
585	8
586	2
587	3
588	5
589	2
590	2
591	2
592	1
593	2
594	2
595	2
596	3
597	2
598	3
599	2
600	2
601	5
602	1
603	1
604	1
605	3
606	2
607	2
608	3
609	3
610	2
611	1
612	3
613	3
614	3
615	4
616	3
617	1
618	1
619	1
620	0
621	1
622	5
623	3
624	2
625	3
626	1
627	3
628	0
629	3
630	2
631	1
632	1
633	4
634	1
635	6
636	1
637	1
638	0
639	2
640	4
641	3
642	3
643	6
644	3
645	1
646	0
647	2
648	5
649	2
650	4
651	2
652	2
653	5
654	2
655	2
656	0
657	5
658	2
659	5
660	3
661	1
662	3
663	1
664	1
665	2
666	3
667	0
668	3
669	2
670	1
671	0
672	1
673	3
674	3
675	2
676	1
677	0
678	1
679	1
680	3
681	1
682	4
683	0
684	3
685	2
686	2
687	1
688	2
689	5
690	0
691	2
692	3
693	4
694	1
695	3
696	3
697	2
698	2
699	1
700	4
701	2
702	1
703	2
704	1
705	0
706	2
707	1
708	1
709	1
710	3
711	1
712	0
713	1
714	1
715	1
716	1
717	3
718	2
719	2
720	1
721	2
722	2
723	2
724	0
725	1
726	1
727	1
728	1
729	3
730	0
731	1
732	2
733	0
734	2
735	0
736	3
737	2
738	3
739	2
740	1
741	1
742	0
743	1
744	2
745	0
746	0
747	5
748	3
749	2
750	3
751	0
752	2
753	2
754	1
755	1
756	2
757	1
758	2
759	0
760	0
761	0
762	3
763	2
764	1
765	1
766	0
767	2
768	0
769	0
770	0
771	2
772	0
773	2
774	0
775	1
776	0
777	1
778	2
779	2
780	1
781	2
782	0
783	0
784	4
785	1
786	2
787	0
788	1
789	0
790	1
791	1
792	1
793	0
794	1
795	1
796	1
797	1
798	3
799	0
800	2
801	0
802	2
803	3
804	0
805	2
806	1
807	1
808	0
809	2
810	0
811	0
812	0
813	2
814	0
815	3
816	0
817	1
818	1
819	1
820	1
821	2
822	0
823	1
824	1
825	1
826	0
827	2
828	3
829	4
830	2
831	2
832	0
833	0
834	1
835	2
836	0
837	1
838	4
839	1
840	0
841	0
842	2
843	3
844	4
845	2
846	0
847	1
848	6
849	1
850	1
851	4
852	3
853	1
854	0
855	4
856	3
857	4
858	2
859	2
860	2
861	1
862	5
863	0
864	1
865	0
866	4
867	1
868	3
869	3
870	2
871	7
872	4
873	4
874	0
875	1
876	3
877	3
878	0
879	2
880	2
881	2
882	3
883	1
884	2
885	5
886	4
887	5
888	3
889	2
890	1
891	1
892	1
893	2
894	0
895	2
896	1
897	0
898	2
899	3
900	4
901	5
902	1
903	2
904	2
905	1
906	3
907	0
908	0
909	0
910	1
911	2
912	0
913	1
914	0
915	0
916	2
917	1
918	1
919	1
920	1
921	0
922	1
923	0
924	1
925	2
926	1
927	0
928	0
929	0
930	0
931	1
932	0
933	0
934	4
935	0
936	0
937	0
938	0
939	1
940	1
941	1
942	3
943	0
944	2
945	1
946	3
947	0
948	0
949	0
950	1
951	0
952	0
953	0
954	0
955	0
956	0
957	3
958	0
959	1
960	0
961	1
962	0
963	0
964	1
965	1
966	0
967	1
968	0
969	1
970	1
971	1
972	0
973	0
974	1
975	0
976	2
977	1
978	1
979	1
980	0
981	0
982	1
983	0
984	1
985	0
986	0
987	0
988	0
989	0
990	1
991	1
992	0
993	0
994	1
995	0
996	1
997	2
998	0
999	0
1000	0
1001	0
1002	0
1003	0
1004	0
1005	0
1006	0
1007	0
1008	1
1009	0
1010	1
1011	0
1012	1
1013	0
1014	0
1015	0
1016	2
1017	0
1018	0
1019	1
1020	1
1021	2
1022	0
1023	0
