Filename:  D:\Università\IFNS\Lab\Lab-IFNS\Dati\Coeff ass Pb\6.mca
Description:  
TimeStamp:  03/23/2022 15:27:38

ROI Information
Start	End	FWHM (N)	Net Area	Gross Area	Centroid (N)	Uncertainty	Status
368	444	26.910	6458	8783	409.41	1.63	GOOD

Spectral Data Information
Channel	Data
493	3
494	1
495	1
496	2
497	3
498	1
499	0
500	6
501	2
502	4
503	2
504	2
505	1
506	7
507	1
508	0
509	4
510	1
511	2
512	2
513	1
514	1
515	4
516	2
517	3
518	0
519	6
520	2
521	2
522	2
523	2
524	3
525	1
526	5
527	2
528	2
529	1
530	0
531	1
532	3
533	0
534	4
535	2
536	1
537	2
538	0
539	2
540	3
541	5
542	1
543	0
544	2
545	4
546	3
547	1
548	1
549	1
550	2
551	2
552	2
553	1
554	1
555	4
556	5
557	0
558	3
559	3
560	3
561	1
562	3
563	0
564	1
565	0
566	3
567	5
568	5
569	1
570	4
571	3
572	2
573	2
574	2
575	3
576	0
577	1
578	1
579	2
580	3
581	1
582	0
583	3
584	2
585	2
586	2
587	1
588	3
589	2
590	0
591	1
592	2
593	0
594	1
595	1
596	1
597	4
598	1
599	1
600	0
601	0
602	2
603	0
604	2
605	2
606	3
607	1
608	4
609	2
610	1
611	3
612	3
613	0
614	1
615	5
616	2
617	4
618	2
619	1
620	0
621	4
622	2
623	0
624	2
625	1
626	2
627	4
628	0
629	2
630	1
631	1
632	1
633	3
634	3
635	1
636	1
637	1
638	2
639	2
640	1
641	1
642	1
643	1
644	0
645	3
646	1
647	3
648	4
649	0
650	6
651	0
652	1
653	1
654	3
655	1
656	4
657	3
658	2
659	3
660	2
661	3
662	1
663	2
664	3
665	3
666	2
667	1
668	0
669	1
670	3
671	0
672	1
673	2
674	0
675	3
676	1
677	3
678	0
679	3
680	0
681	1
682	2
683	1
684	0
685	1
686	0
687	3
688	0
689	0
690	3
691	2
692	0
693	1
694	0
695	4
696	1
697	0
698	1
699	0
700	2
701	0
702	0
703	1
704	4
705	1
706	2
707	1
708	3
709	2
710	1
711	1
712	4
713	0
714	0
715	0
716	0
717	2
718	0
719	3
720	0
721	0
722	1
723	2
724	1
725	1
726	0
727	2
728	2
729	2
730	3
731	3
732	1
733	1
734	2
735	1
736	0
737	1
738	0
739	1
740	4
741	0
742	1
743	3
744	0
745	0
746	0
747	0
748	0
749	1
750	0
751	2
752	0
753	1
754	0
755	0
756	1
757	1
758	1
759	1
760	0
761	0
762	0
763	0
764	0
765	2
766	0
767	1
768	0
769	0
770	2
771	2
772	2
773	0
774	2
775	2
776	1
777	0
778	2
779	0
780	2
781	2
782	0
783	2
784	0
785	0
786	0
787	2
788	0
789	0
790	1
791	2
792	0
793	1
794	3
795	1
796	1
797	1
798	0
799	1
800	0
801	1
802	1
803	0
804	1
805	0
806	1
807	0
808	3
809	1
810	1
811	1
812	0
813	1
814	1
815	0
816	3
817	2
818	1
819	1
820	0
821	0
822	2
823	0
824	2
825	0
826	2
827	1
828	1
829	0
830	1
831	1
832	1
833	2
834	1
835	2
836	2
837	1
838	0
839	1
840	2
841	0
842	0
843	3
844	2
845	1
846	2
847	2
848	1
849	4
850	1
851	1
852	2
853	3
854	3
855	0
856	2
857	2
858	2
859	1
860	1
861	0
862	2
863	1
864	2
865	2
866	2
867	1
868	3
869	4
870	1
871	1
872	4
873	2
874	0
875	5
876	3
877	2
878	1
879	0
880	3
881	5
882	4
883	1
884	1
885	3
886	1
887	2
888	2
889	2
890	2
891	1
892	1
893	2
894	1
895	2
896	1
897	2
898	3
899	0
900	2
901	0
902	1
903	1
904	0
905	3
906	2
907	0
908	2
909	1
910	1
911	0
912	0
913	0
914	1
915	2
916	1
917	0
918	0
919	0
920	0
921	0
922	0
923	1
924	1
925	0
926	1
927	0
928	1
929	0
930	1
931	0
932	1
933	0
934	1
935	2
936	1
937	1
938	0
939	0
940	1
941	0
942	0
943	0
944	0
945	0
946	0
947	0
948	1
949	0
950	0
951	0
952	0
953	0
954	0
955	0
956	1
957	1
958	0
959	2
960	0
961	0
962	0
963	0
964	0
965	0
966	1
967	0
968	3
969	0
970	0
971	0
972	0
973	0
974	0
975	1
976	0
977	0
978	0
979	0
980	0
981	0
982	0
983	2
984	0
985	0
986	0
987	0
988	0
989	0
990	1
991	0
992	0
993	0
994	2
995	0
996	0
997	1
998	0
999	0
1000	0
1001	2
1002	0
1003	0
1004	0
1005	0
1006	1
1007	1
1008	2
1009	0
1010	0
1011	0
1012	0
1013	1
1014	0
1015	1
1016	0
1017	0
1018	0
1019	0
1020	1
1021	1
1022	0
1023	0
